family,model,params,device,backend,precision,input_len,gpus,speed_tps,latency_ms,task,Q,chance,benchmark_class
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,30720,1,175.93,186255.89723185357,CRUX-O,0.27,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,30720,1,418.13,78367.97168344773,CRUX-O,0.364,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,30720,1,217.97,150332.61457998806,CRUX-O,0.55,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,30720,1,208.98,156799.69375059815,CRUX-O,0.62,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,30720,1,155.38,210889.432359377,CRUX-O,0.6859999999999999,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,30720,1,69.16,473799.8843262001,CRUX-O,0.725,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,1,1,414.17,4947.243885361084,EvalPlus,0.36229999999999996,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,1,1,227.8,8994.732221246708,EvalPlus,0.527,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,1,1,133.13,15390.97123112747,EvalPlus,0.6353,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,1,1,81.73,25070.35360332803,EvalPlus,0.6765000000000001,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,1,1,47.1,43503.1847133758,EvalPlus,0.7223,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,1,1,20.72,98889.96138996139,EvalPlus,0.7204999999999999,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,6144,1,1426.46,5742.887988446924,EvalPlus,0.36229999999999996,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,6144,1,838.28,9772.391086510474,EvalPlus,0.527,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,6144,1,466.19,17572.23449666445,EvalPlus,0.6353,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,6144,1,296.25,27652.320675105486,EvalPlus,0.6765000000000001,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,6144,1,174.85,46851.587074635405,EvalPlus,0.7223,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,6144,1,77.82,105268.5684913904,EvalPlus,0.7204999999999999,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,14336,1,2478.02,6611.730333088514,EvalPlus,0.36229999999999996,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,14336,1,1525.71,10738.606943652463,EvalPlus,0.527,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,14336,1,789.25,20758.948368704467,EvalPlus,0.6353,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,14336,1,524.7,31225.462168858394,EvalPlus,0.6765000000000001,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,14336,1,317.56,51593.399672502834,EvalPlus,0.7223,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,14336,1,143.08,114509.36538999161,EvalPlus,0.7204999999999999,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,30720,1,3577.42,9159.67373134829,EvalPlus,0.36229999999999996,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,30720,1,2439.03,13434.84909984707,EvalPlus,0.527,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,30720,1,1165.75,28108.942740724855,EvalPlus,0.6353,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,30720,1,832.67,39352.92492824289,EvalPlus,0.6765000000000001,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,30720,1,525.8,62320.27386839103,EvalPlus,0.7223,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,30720,1,240.75,136107.9958463136,EvalPlus,0.7204999999999999,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,63488,1,1423.98,46023.118302223345,EvalPlus,0.6353,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,63488,1,1112.78,58893.94130016715,EvalPlus,0.6765000000000001,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,63488,1,742.36,88280.61856781076,EvalPlus,0.7223,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,63488,1,342.96,191089.33986470726,EvalPlus,0.7204999999999999,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,129042,1,1371.04,95613.54883883767,EvalPlus,0.6353,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,129042,1,1173.32,111725.70142842532,EvalPlus,0.6765000000000001,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,129042,1,826.15,158675.78526901896,EvalPlus,0.7223,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,129042,2,711.4,184270.45262861962,EvalPlus,0.7204999999999999,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,1,1,58.57,34983.78009219737,EvalPlus,0.36229999999999996,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,1,1,59.83,34247.033260905904,EvalPlus,0.527,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,1,1,45.94,44601.65433173705,EvalPlus,0.6353,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,1,1,45.32,45211.82700794351,EvalPlus,0.6765000000000001,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,1,1,40.66,50393.50713231678,EvalPlus,0.7223,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,1,1,26.24,78086.89024390244,EvalPlus,0.7204999999999999,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,6144,1,154.82,52913.060328122985,EvalPlus,0.36229999999999996,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,6144,1,238.53,34343.68842493607,EvalPlus,0.527,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,6144,1,159.95,51216.00500156299,EvalPlus,0.6353,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,6144,1,146.12,56063.50944429236,EvalPlus,0.6765000000000001,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,6144,1,108.52,75488.38923700701,EvalPlus,0.7223,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,6144,1,51.41,159346.4306555145,EvalPlus,0.7204999999999999,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,14336,1,168.48,97245.96391263058,EvalPlus,0.36229999999999996,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,14336,1,352.59,46467.56856405457,EvalPlus,0.527,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,14336,1,195.31,83887.15375556807,EvalPlus,0.6353,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,14336,1,183.29,89388.40089475695,EvalPlus,0.6765000000000001,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,14336,1,136.36,120152.53740099735,EvalPlus,0.7223,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,14336,1,62.41,262522.031725685,EvalPlus,0.7204999999999999,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,30720,1,175.93,186255.89723185357,EvalPlus,0.36229999999999996,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,30720,1,418.13,78367.97168344773,EvalPlus,0.527,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,30720,1,217.97,150332.61457998806,EvalPlus,0.6353,0.0,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,30720,1,208.98,156799.69375059815,EvalPlus,0.6765000000000001,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,30720,1,155.38,210889.432359377,EvalPlus,0.7223,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,30720,1,69.16,473799.8843262001,EvalPlus,0.7204999999999999,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,1,1,414.17,4947.243885361084,GPQA,0.2677,0.25,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,1,1,227.8,8994.732221246708,GPQA,0.2828,0.25,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,1,1,133.13,15390.97123112747,GPQA,0.36869999999999997,0.25,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,1,1,81.73,25070.35360332803,GPQA,0.44439999999999996,0.25,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,1,1,47.1,43503.1847133758,GPQA,0.39899999999999997,0.25,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,1,1,20.72,98889.96138996139,GPQA,0.4949,0.25,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,6144,1,1426.46,5742.887988446924,GPQA,0.2677,0.25,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,6144,1,838.28,9772.391086510474,GPQA,0.2828,0.25,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,6144,1,466.19,17572.23449666445,GPQA,0.36869999999999997,0.25,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,6144,1,296.25,27652.320675105486,GPQA,0.44439999999999996,0.25,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,6144,1,174.85,46851.587074635405,GPQA,0.39899999999999997,0.25,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,6144,1,77.82,105268.5684913904,GPQA,0.4949,0.25,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,14336,1,2478.02,6611.730333088514,GPQA,0.2677,0.25,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,14336,1,1525.71,10738.606943652463,GPQA,0.2828,0.25,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,14336,1,789.25,20758.948368704467,GPQA,0.36869999999999997,0.25,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,14336,1,524.7,31225.462168858394,GPQA,0.44439999999999996,0.25,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,14336,1,317.56,51593.399672502834,GPQA,0.39899999999999997,0.25,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,14336,1,143.08,114509.36538999161,GPQA,0.4949,0.25,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,30720,1,3577.42,9159.67373134829,GPQA,0.2677,0.25,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,30720,1,2439.03,13434.84909984707,GPQA,0.2828,0.25,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,30720,1,1165.75,28108.942740724855,GPQA,0.36869999999999997,0.25,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,30720,1,832.67,39352.92492824289,GPQA,0.44439999999999996,0.25,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,30720,1,525.8,62320.27386839103,GPQA,0.39899999999999997,0.25,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,30720,1,240.75,136107.9958463136,GPQA,0.4949,0.25,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,63488,1,1423.98,46023.118302223345,GPQA,0.36869999999999997,0.25,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,63488,1,1112.78,58893.94130016715,GPQA,0.44439999999999996,0.25,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,63488,1,742.36,88280.61856781076,GPQA,0.39899999999999997,0.25,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,63488,1,342.96,191089.33986470726,GPQA,0.4949,0.25,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,129042,1,1371.04,95613.54883883767,GPQA,0.36869999999999997,0.25,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,129042,1,1173.32,111725.70142842532,GPQA,0.44439999999999996,0.25,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,129042,1,826.15,158675.78526901896,GPQA,0.39899999999999997,0.25,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,129042,2,711.4,184270.45262861962,GPQA,0.4949,0.25,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,1,1,58.57,34983.78009219737,GPQA,0.2677,0.25,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,1,1,59.83,34247.033260905904,GPQA,0.2828,0.25,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,1,1,45.94,44601.65433173705,GPQA,0.36869999999999997,0.25,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,1,1,45.32,45211.82700794351,GPQA,0.44439999999999996,0.25,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,1,1,40.66,50393.50713231678,GPQA,0.39899999999999997,0.25,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,1,1,26.24,78086.89024390244,GPQA,0.4949,0.25,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,6144,1,154.82,52913.060328122985,GPQA,0.2677,0.25,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,6144,1,238.53,34343.68842493607,GPQA,0.2828,0.25,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,6144,1,159.95,51216.00500156299,GPQA,0.36869999999999997,0.25,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,6144,1,146.12,56063.50944429236,GPQA,0.44439999999999996,0.25,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,6144,1,108.52,75488.38923700701,GPQA,0.39899999999999997,0.25,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,6144,1,51.41,159346.4306555145,GPQA,0.4949,0.25,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,14336,1,168.48,97245.96391263058,GPQA,0.2677,0.25,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,14336,1,352.59,46467.56856405457,GPQA,0.2828,0.25,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,14336,1,195.31,83887.15375556807,GPQA,0.36869999999999997,0.25,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,14336,1,183.29,89388.40089475695,GPQA,0.44439999999999996,0.25,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,14336,1,136.36,120152.53740099735,GPQA,0.39899999999999997,0.25,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,14336,1,62.41,262522.031725685,GPQA,0.4949,0.25,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,30720,1,175.93,186255.89723185357,GPQA,0.2677,0.25,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,30720,1,418.13,78367.97168344773,GPQA,0.2828,0.25,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,30720,1,217.97,150332.61457998806,GPQA,0.36869999999999997,0.25,headroom
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,30720,1,208.98,156799.69375059815,GPQA,0.44439999999999996,0.25,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,30720,1,155.38,210889.432359377,GPQA,0.39899999999999997,0.25,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,30720,1,69.16,473799.8843262001,GPQA,0.4949,0.25,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,1,1,414.17,4947.243885361084,GSM8K,0.5959,0.0,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,1,1,227.8,8994.732221246708,GSM8K,0.7544,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,1,1,133.13,15390.97123112747,GSM8K,0.8779,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,1,1,81.73,25070.35360332803,GSM8K,0.8984000000000001,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,1,1,47.1,43503.1847133758,GSM8K,0.9248999999999999,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,1,1,20.72,98889.96138996139,GSM8K,0.934,0.0,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,6144,1,1426.46,5742.887988446924,GSM8K,0.5959,0.0,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,6144,1,838.28,9772.391086510474,GSM8K,0.7544,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,6144,1,466.19,17572.23449666445,GSM8K,0.8779,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,6144,1,296.25,27652.320675105486,GSM8K,0.8984000000000001,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,6144,1,174.85,46851.587074635405,GSM8K,0.9248999999999999,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,6144,1,77.82,105268.5684913904,GSM8K,0.934,0.0,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,14336,1,2478.02,6611.730333088514,GSM8K,0.5959,0.0,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,14336,1,1525.71,10738.606943652463,GSM8K,0.7544,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,14336,1,789.25,20758.948368704467,GSM8K,0.8779,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,14336,1,524.7,31225.462168858394,GSM8K,0.8984000000000001,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,14336,1,317.56,51593.399672502834,GSM8K,0.9248999999999999,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,14336,1,143.08,114509.36538999161,GSM8K,0.934,0.0,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,30720,1,3577.42,9159.67373134829,GSM8K,0.5959,0.0,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,30720,1,2439.03,13434.84909984707,GSM8K,0.7544,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,30720,1,1165.75,28108.942740724855,GSM8K,0.8779,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,30720,1,832.67,39352.92492824289,GSM8K,0.8984000000000001,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,30720,1,525.8,62320.27386839103,GSM8K,0.9248999999999999,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,30720,1,240.75,136107.9958463136,GSM8K,0.934,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,63488,1,1423.98,46023.118302223345,GSM8K,0.8779,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,63488,1,1112.78,58893.94130016715,GSM8K,0.8984000000000001,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,63488,1,742.36,88280.61856781076,GSM8K,0.9248999999999999,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,63488,1,342.96,191089.33986470726,GSM8K,0.934,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,129042,1,1371.04,95613.54883883767,GSM8K,0.8779,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,SGLang,BF16,129042,1,1173.32,111725.70142842532,GSM8K,0.8984000000000001,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,129042,1,826.15,158675.78526901896,GSM8K,0.9248999999999999,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,129042,2,711.4,184270.45262861962,GSM8K,0.934,0.0,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,1,1,58.57,34983.78009219737,GSM8K,0.5959,0.0,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,1,1,59.83,34247.033260905904,GSM8K,0.7544,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,1,1,45.94,44601.65433173705,GSM8K,0.8779,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,1,1,45.32,45211.82700794351,GSM8K,0.8984000000000001,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,1,1,40.66,50393.50713231678,GSM8K,0.9248999999999999,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,1,1,26.24,78086.89024390244,GSM8K,0.934,0.0,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,6144,1,154.82,52913.060328122985,GSM8K,0.5959,0.0,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,6144,1,238.53,34343.68842493607,GSM8K,0.7544,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,6144,1,159.95,51216.00500156299,GSM8K,0.8779,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,6144,1,146.12,56063.50944429236,GSM8K,0.8984000000000001,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,6144,1,108.52,75488.38923700701,GSM8K,0.9248999999999999,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,6144,1,51.41,159346.4306555145,GSM8K,0.934,0.0,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,14336,1,168.48,97245.96391263058,GSM8K,0.5959,0.0,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,14336,1,352.59,46467.56856405457,GSM8K,0.7544,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,14336,1,195.31,83887.15375556807,GSM8K,0.8779,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,14336,1,183.29,89388.40089475695,GSM8K,0.8984000000000001,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,14336,1,136.36,120152.53740099735,GSM8K,0.9248999999999999,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,14336,1,62.41,262522.031725685,GSM8K,0.934,0.0,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,Transformers,BF16,30720,1,175.93,186255.89723185357,GSM8K,0.5959,0.0,retired
Qwen3,Qwen3-1.7B,1.72,H20 96GB,Transformers,BF16,30720,1,418.13,78367.97168344773,GSM8K,0.7544,0.0,retired
Qwen3,Qwen3-4B,4.02,H20 96GB,Transformers,BF16,30720,1,217.97,150332.61457998806,GSM8K,0.8779,0.0,retired
Qwen3,Qwen3-8B,8.19,H20 96GB,Transformers,BF16,30720,1,208.98,156799.69375059815,GSM8K,0.8984000000000001,0.0,retired
Qwen3,Qwen3-14B,14.77,H20 96GB,Transformers,BF16,30720,1,155.38,210889.432359377,GSM8K,0.9248999999999999,0.0,retired
Qwen3,Qwen3-32B,32.76,H20 96GB,Transformers,BF16,30720,1,69.16,473799.8843262001,GSM8K,0.934,0.0,retired
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,1,1,414.17,4947.243885361084,INCLUDE,0.34259999999999996,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,1,1,227.8,8994.732221246708,INCLUDE,0.4557,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,1,1,133.13,15390.97123112747,INCLUDE,0.5629,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,1,1,47.1,43503.1847133758,INCLUDE,0.6455,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,1,1,20.72,98889.96138996139,INCLUDE,0.6787000000000001,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,6144,1,1426.46,5742.887988446924,INCLUDE,0.34259999999999996,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,6144,1,838.28,9772.391086510474,INCLUDE,0.4557,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,6144,1,466.19,17572.23449666445,INCLUDE,0.5629,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,6144,1,174.85,46851.587074635405,INCLUDE,0.6455,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,6144,1,77.82,105268.5684913904,INCLUDE,0.6787000000000001,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,14336,1,2478.02,6611.730333088514,INCLUDE,0.34259999999999996,0.0,headroom
Qwen3,Qwen3-1.7B,1.72,H20 96GB,SGLang,BF16,14336,1,1525.71,10738.606943652463,INCLUDE,0.4557,0.0,headroom
Qwen3,Qwen3-4B,4.02,H20 96GB,SGLang,BF16,14336,1,789.25,20758.948368704467,INCLUDE,0.5629,0.0,headroom
Qwen3,Qwen3-14B,14.77,H20 96GB,SGLang,BF16,14336,1,317.56,51593.399672502834,INCLUDE,0.6455,0.0,headroom
Qwen3,Qwen3-32B,32.76,H20 96GB,SGLang,BF16,14336,1,143.08,114509.36538999161,INCLUDE,0.6787000000000001,0.0,headroom
Qwen3,Qwen3-0.6B,0.6,H20 96GB,SGLang,BF16,30720,1,3577.42,9159.67373134829,INCLUDE,0.34259999999999996,0.0,headroom
