task,dataset,model,device,runtime,precision,cell,metric,Q,chance,latency_ms,param_count,gmacs,source
LLM inference,Open LLM Leaderboard,distilbert/distilgpt2,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.039,0.0,925.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0651,0.0,934.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,934.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float32,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,949.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,951.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-160m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0562,0.0,964.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0651,0.0,971.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0651,0.0,1003.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0651,0.0,1005.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-160m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0562,0.0,1013.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0651,0.0,1019.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-125m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0438,0.0,1021.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1031.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1033.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1035.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1041.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0651,0.0,1048.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,1049.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1055.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0651,0.0,1061.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1063.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-160m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0562,0.0,1064.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0651,0.0,1066.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,1066.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1066.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,1068.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1078.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1081.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,1086.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1086.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,1088.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-160m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0562,0.0,1093.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2-large,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0548,0.0,1093.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-1_6b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0522,0.0,1094.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-160m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0562,0.0,1102.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,1102.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0634,0.0,1103.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1107.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1113.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1119.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-160m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0562,0.0,1120.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1121.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2-large,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0548,0.0,1123.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,1125.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2-large,1xA10,pytorch,float32,llm-perf | Open LLM | 1xA10,Open LLM score,0.0548,0.0,1127.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,float32,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,1128.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2-large,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0548,0.0,1131.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-160m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0562,0.0,1133.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,1133.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1136.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,float32,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,1137.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1139.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1142.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2-large,1xA10,pytorch,float32,llm-perf | Open LLM | 1xA10,Open LLM score,0.0548,0.0,1146.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0634,0.0,1147.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-1_6b,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0522,0.0,1147.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2-large,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0548,0.0,1151.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0651,0.0,1156.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1156.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,1160.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-1_6b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0522,0.0,1161.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2-large,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0548,0.0,1166.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2-large,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0548,0.0,1168.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2-large,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0548,0.0,1172.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-160m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0562,0.0,1173.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-1_6b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0522,0.0,1173.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-125m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0438,0.0,1173.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-160m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0562,0.0,1175.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float32,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1175.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1176.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,1178.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/phi-1_5,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0706,0.0,1181.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1181.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0634,0.0,1183.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,1187.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0634,0.0,1189.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-1_6b,1xA10,pytorch,float32,llm-perf | Open LLM | 1xA10,Open LLM score,0.0522,0.0,1189.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1189.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/phi-1_5,1xA10,pytorch,float32,llm-perf | Open LLM | 1xA10,Open LLM score,0.0706,0.0,1190.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/phi-1_5,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0706,0.0,1191.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1192.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2-large,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0548,0.0,1195.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-160m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0562,0.0,1196.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-1.3B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0533,0.0,1196.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-0.5B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0514,0.0,1196.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float32,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1197.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-1_6b,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0522,0.0,1200.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0634,0.0,1201.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-2b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0731,0.0,1202.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/phi-1_5,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0706,0.0,1203.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-160m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0562,0.0,1204.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2-large,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0548,0.0,1206.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2-large,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0548,0.0,1208.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2-large,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0548,0.0,1212.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-0.5B,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0514,0.0,1214.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/phi-1_5,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0706,0.0,1221.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-125m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0438,0.0,1221.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1222.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-2b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0731,0.0,1223.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1223.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-1_6b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0522,0.0,1224.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-0.5B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0514,0.0,1229.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-0.5B,1xA10,pytorch,float32,llm-perf | Open LLM | 1xA10,Open LLM score,0.0514,0.0,1230.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0634,0.0,1236.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/phi-1_5,1xA10,pytorch,float32,llm-perf | Open LLM | 1xA10,Open LLM score,0.0706,0.0,1239.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-160m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0562,0.0,1240.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0634,0.0,1241.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-1_6b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0522,0.0,1242.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-2b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0731,0.0,1243.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-0.5B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0514,0.0,1245.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-2b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0731,0.0,1250.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/phi-1_5,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0706,0.0,1250.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0634,0.0,1254.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen2-0.5B,1xA10,pytorch,float32,llm-perf | Open LLM | 1xA10,Open LLM score,0.0706,0.0,1255.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0912,0.0,1256.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-2b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0731,0.0,1257.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-1_6b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0522,0.0,1257.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-0.5B,1xA10,pytorch,float32,llm-perf | Open LLM | 1xA10,Open LLM score,0.0514,0.0,1258.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-2.7B,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0634,0.0,1259.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,microsoft/phi-1_5,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0706,0.0,1260.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/pythia-410m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0511,0.0,1261.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-0.5B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0514,0.0,1263.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xA10,pytorch,float32,llm-perf | Open LLM | 1xA10,Open LLM score,0.0912,0.0,1266.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0912,0.0,1270.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0912,0.0,1278.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,openai-community/gpt2-large,1xA10,pytorch,bfloat16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0548,0.0,1279.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0912,0.0,1282.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,google/gemma-2b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0731,0.0,1284.0,2,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,stabilityai/stablelm-2-1_6b,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0522,0.0,1285.0,1,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,EleutherAI/gpt-neo-125m,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0438,0.0,1285.0,0,,llm-perf-leaderboard
LLM inference,Open LLM Leaderboard,Qwen/Qwen1.5-1.8B,1xA10,pytorch,float16,llm-perf | Open LLM | 1xA10,Open LLM score,0.0912,0.0,1287.0,1,,llm-perf-leaderboard
